,Date,Open,High,Low,Close,Adj Close,Volume
82,"Dec 08, 2021",32.50,32.88,32.40,32.61,32.61,"752,500"
83,"Dec 07, 2021",31.98,32.15,31.72,31.85,31.85,"1,042,600"
84,"Dec 06, 2021",31.00,31.05,30.35,30.80,30.80,"2,259,500"
85,"Dec 03, 2021",32.00,32.06,31.09,31.45,31.45,"810,100"
86,"Dec 02, 2021",31.83,32.21,31.57,31.97,31.97,"1,444,400"
87,"Dec 01, 2021",31.96,32.21,31.25,31.28,31.28,"1,823,100"
88,"Nov 30, 2021",30.72,30.97,30.31,30.54,30.54,"1,143,600"
89,"Nov 29, 2021",30.70,30.99,30.27,30.96,30.96,"1,293,400"
90,"Nov 26, 2021",30.15,30.55,30.02,30.36,30.36,"985,200"
91,"Nov 24, 2021",32.30,32.90,32.13,32.88,32.88,"923,800"
92,"Nov 23, 2021",32.90,33.17,32.49,32.84,32.84,"1,181,600"
93,"Nov 22, 2021",32.32,32.79,31.87,32.24,32.24,"2,449,100"
94,"Nov 19, 2021",32.99,33.59,32.90,33.45,33.45,"1,083,400"
95,"Nov 18, 2021",33.74,33.79,32.51,33.14,33.14,"1,614,000"
96,"Nov 17, 2021",35.10,35.38,34.91,34.94,34.94,"1,308,800"
97,"Nov 16, 2021",34.49,34.94,34.36,34.66,34.66,"1,645,000"
98,"Nov 15, 2021",33.58,33.98,33.34,33.57,33.57,"954,600"
99,"Nov 12, 2021",33.69,33.73,33.36,33.57,33.57,"1,025,200"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
