,Date,Open,High,Low,Close,Adj Close,Volume
66,"Dec 31, 2021",10.10,10.12,9.90,9.98,9.98,"850,700"
67,"Dec 30, 2021",10.04,10.35,10.00,10.10,10.10,"947,100"
68,"Dec 29, 2021",10.24,10.27,10.06,10.10,10.10,"444,800"
69,"Dec 28, 2021",10.20,10.49,10.20,10.25,10.25,"379,700"
70,"Dec 27, 2021",10.02,10.36,10.02,10.29,10.29,"710,000"
71,"Dec 23, 2021",10.00,10.12,9.89,9.99,9.99,"680,600"
72,"Dec 22, 2021",10.11,10.25,9.90,9.94,9.94,"394,200"
73,"Dec 21, 2021",9.84,10.17,9.81,10.03,10.03,"815,800"
74,"Dec 20, 2021",9.86,9.97,9.42,9.73,9.73,"758,400"
75,"Dec 17, 2021",10.04,10.29,9.72,10.13,10.13,"521,800"
76,"Dec 16, 2021",10.98,10.98,10.02,10.06,10.06,"538,300"
77,"Dec 15, 2021",10.75,10.84,10.28,10.84,10.84,"419,500"
78,"Dec 14, 2021",10.73,10.96,10.73,10.84,10.84,"317,000"
79,"Dec 13, 2021",11.00,11.05,10.65,10.85,10.85,"565,900"
80,"Dec 10, 2021",11.31,11.35,10.93,11.10,11.10,"401,800"
81,"Dec 09, 2021",11.55,11.70,11.24,11.25,11.25,"240,000"
82,"Dec 08, 2021",11.73,11.75,11.50,11.64,11.64,"296,600"
83,"Dec 07, 2021",11.62,11.93,11.54,11.68,11.68,"270,400"
84,"Dec 06, 2021",11.11,11.60,10.90,11.35,11.35,"386,800"
85,"Dec 03, 2021",11.57,11.57,11.04,11.15,11.15,"412,500"
86,"Dec 02, 2021",11.32,11.57,11.23,11.55,11.55,"643,000"
87,"Dec 01, 2021",11.98,12.18,11.23,11.26,11.26,"486,800"
88,"Nov 30, 2021",11.85,12.09,11.52,11.63,11.63,"553,800"
89,"Nov 29, 2021",12.48,12.48,11.89,11.98,11.98,"412,400"
90,"Nov 26, 2021",12.21,12.40,11.93,12.24,12.24,"312,500"
91,"Nov 24, 2021",12.62,12.98,12.33,12.67,12.67,"287,700"
92,"Nov 23, 2021",12.82,13.00,12.42,12.79,12.79,"516,000"
93,"Nov 22, 2021",12.85,13.18,12.72,12.95,12.95,"416,900"
94,"Nov 19, 2021",12.93,13.02,12.78,12.82,12.82,"314,600"
95,"Nov 18, 2021",13.01,13.15,12.64,13.09,13.09,"405,600"
96,"Nov 17, 2021",13.02,13.30,12.80,13.00,13.00,"404,100"
97,"Nov 16, 2021",13.06,13.17,12.95,13.14,13.14,"441,100"
98,"Nov 15, 2021",13.49,13.58,12.97,13.06,13.06,"337,200"
99,"Nov 12, 2021",13.18,13.52,13.16,13.46,13.46,"312,500"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
