,Date,Open,High,Low,Close,Adj Close,Volume
0,"Apr 06, 2022","3,233.01","3,244.00","3,145.09","3,175.12","3,175.12","3,947,800"
1,"Apr 05, 2022","3,354.83","3,362.21","3,265.32","3,281.10","3,281.10","2,686,400"
2,"Apr 04, 2022","3,282.50","3,367.89","3,264.11","3,366.93","3,366.93","2,494,100"
3,"Apr 01, 2022","3,282.99","3,316.54","3,246.39","3,271.20","3,271.20","2,851,800"
4,"Mar 31, 2022","3,328.90","3,329.90","3,259.07","3,259.95","3,259.95","2,998,300"
5,"Mar 30, 2022","3,370.19","3,379.01","3,310.00","3,326.02","3,326.02","2,808,400"
6,"Mar 29, 2022","3,407.68","3,416.63","3,357.37","3,386.30","3,386.30","3,307,700"
7,"Mar 28, 2022","3,299.50","3,380.75","3,298.00","3,379.81","3,379.81","2,992,700"
8,"Mar 25, 2022","3,280.00","3,307.37","3,245.00","3,295.47","3,295.47","2,451,600"
9,"Mar 24, 2022","3,274.99","3,282.37","3,201.00","3,272.99","3,272.99","2,839,900"
10,"Mar 23, 2022","3,274.10","3,327.40","3,253.74","3,268.16","3,268.16","2,790,600"
11,"Mar 22, 2022","3,236.11","3,323.34","3,233.98","3,297.78","3,297.78","3,204,300"
12,"Mar 21, 2022","3,222.42","3,261.68","3,191.06","3,229.83","3,229.83","3,326,900"
13,"Mar 18, 2022","3,136.26","3,231.88","3,120.22","3,225.01","3,225.01","5,148,100"
14,"Mar 17, 2022","3,052.81","3,149.97","3,042.80","3,144.78","3,144.78","3,646,700"
15,"Mar 16, 2022","2,970.00","3,063.00","2,947.07","3,062.08","3,062.08","4,247,900"
16,"Mar 15, 2022","2,857.00","2,959.70","2,840.00","2,947.33","2,947.33","3,779,200"
17,"Mar 14, 2022","2,919.62","2,949.00","2,817.68","2,837.06","2,837.06","3,704,300"
18,"Mar 11, 2022","2,991.49","2,993.50","2,907.38","2,910.49","2,910.49","3,445,000"
19,"Mar 10, 2022","2,913.70","2,973.49","2,879.56","2,936.35","2,936.35","6,753,100"
20,"Mar 09, 2022","2,790.00","2,805.00","2,736.56","2,785.58","2,785.58","4,132,800"
21,"Mar 08, 2022","2,733.67","2,813.99","2,671.45","2,720.29","2,720.29","4,583,100"
22,"Mar 07, 2022","2,908.87","2,921.89","2,748.33","2,749.06","2,749.06","4,346,700"
23,"Mar 04, 2022","2,943.18","2,957.00","2,876.14","2,912.82","2,912.82","3,046,700"
24,"Mar 03, 2022","3,070.63","3,078.58","2,937.12","2,957.97","2,957.97","3,259,900"
25,"Mar 02, 2022","3,016.98","3,059.99","2,975.00","3,041.05","3,041.05","2,366,700"
26,"Mar 01, 2022","3,054.65","3,081.98","2,999.54","3,022.84","3,022.84","2,243,700"
27,"Feb 28, 2022","3,048.50","3,089.00","3,017.00","3,071.26","3,071.26","2,884,200"
28,"Feb 25, 2022","3,011.00","3,079.80","2,984.27","3,075.77","3,075.77","3,119,800"
29,"Feb 24, 2022","2,796.75","3,034.98","2,790.00","3,027.16","3,027.16","5,039,300"
