,Date,Open,High,Low,Close,Adj Close,Volume
70,"Dec 27, 2021",24.86,25.34,24.86,25.33,25.33,"3,527,200"
71,"Dec 23, 2021",24.69,24.80,24.50,24.73,24.73,"2,488,600"
72,"Dec 22, 2021",24.22,24.54,24.15,24.53,24.53,"6,968,800"
73,"Dec 21, 2021",23.98,24.25,23.84,24.22,24.22,"3,750,300"
74,"Dec 20, 2021",23.83,23.87,23.40,23.69,23.69,"4,031,000"
75,"Dec 17, 2021",23.92,24.27,23.87,24.04,24.04,"6,517,000"
76,"Dec 16, 2021",23.81,24.50,23.77,24.11,24.11,"11,307,500"
77,"Dec 15, 2021",22.75,23.28,22.72,23.26,23.26,"6,836,200"
78,"Dec 14, 2021",22.75,22.97,22.61,22.89,22.89,"5,253,200"
79,"Dec 13, 2021",23.04,23.04,22.58,22.61,22.61,"4,551,600"
80,"Dec 10, 2021",23.32,23.54,23.06,23.19,23.19,"4,001,300"
81,"Dec 09, 2021",23.23,23.44,23.22,23.25,23.25,"4,480,800"
82,"Dec 08, 2021",23.20,23.52,23.12,23.44,23.44,"5,193,700"
83,"Dec 07, 2021",22.57,23.07,22.51,23.06,23.06,"8,397,300"
84,"Dec 06, 2021",22.36,22.37,21.89,22.25,22.25,"6,857,200"
85,"Dec 03, 2021",23.12,23.14,22.70,22.88,22.88,"6,754,900"
86,"Dec 02, 2021",22.94,23.51,22.83,23.44,23.44,"9,337,500"
87,"Dec 01, 2021",22.85,22.87,22.43,22.44,22.44,"6,696,100"
88,"Nov 30, 2021",22.70,23.08,22.52,22.58,22.58,"8,744,700"
89,"Nov 29, 2021",22.46,22.65,22.32,22.62,22.62,"9,943,000"
90,"Nov 26, 2021",22.31,22.50,22.14,22.20,22.20,"3,527,600"
91,"Nov 24, 2021",22.35,22.63,22.30,22.61,22.61,"3,992,100"
92,"Nov 23, 2021",22.90,23.19,22.73,22.89,22.89,"8,496,200"
93,"Nov 22, 2021",23.46,23.56,22.76,22.77,22.77,"12,581,200"
94,"Nov 19, 2021",23.68,23.70,23.53,23.59,23.59,"3,084,000"
95,"Nov 18, 2021",23.72,23.74,23.53,23.65,23.65,"6,453,500"
96,"Nov 17, 2021",23.88,24.01,23.73,23.74,23.74,"5,177,900"
97,"Nov 16, 2021",23.75,24.09,23.70,24.03,24.03,"8,389,100"
98,"Nov 15, 2021",23.80,23.86,23.60,23.63,23.63,"3,667,100"
99,"Nov 12, 2021",23.59,23.70,23.53,23.70,23.70,"5,304,700"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
