,Date,Open,High,Low,Close,Adj Close,Volume
38,"Feb 10, 2022",60.44,61.54,60.14,60.72,60.72,"3,676,800"
39,"Feb 09, 2022",60.29,61.00,60.06,60.77,60.77,"3,346,900"
40,"Feb 08, 2022",59.11,60.03,58.62,59.95,59.95,"2,933,500"
41,"Feb 07, 2022",59.08,59.63,58.84,58.96,58.96,"2,132,500"
42,"Feb 04, 2022",59.08,59.31,58.25,58.74,58.74,"1,952,100"
43,"Feb 03, 2022",58.91,60.10,58.84,59.20,59.20,"2,814,900"
44,"Feb 02, 2022",58.99,59.71,58.66,59.40,59.40,"3,886,500"
45,"Feb 01, 2022",56.88,58.62,56.49,58.57,58.57,"3,395,200"
46,"Jan 31, 2022",56.22,56.81,55.95,56.81,56.81,"3,319,000"
47,"Jan 28, 2022",55.45,56.38,54.71,56.24,56.24,"3,920,500"
48,"Jan 27, 2022",55.84,57.60,55.05,55.45,55.45,"4,359,300"
49,"Jan 26, 2022",56.19,56.73,54.95,55.34,55.34,"3,126,700"
50,"Jan 25, 2022",54.85,56.03,53.60,55.44,55.44,"4,421,900"
51,"Jan 24, 2022",54.78,55.59,53.43,55.42,55.42,"5,523,700"
52,"Jan 21, 2022",57.23,57.25,55.26,55.57,55.57,"4,212,100"
53,"Jan 20, 2022",58.23,59.05,57.35,57.40,57.40,"2,893,700"
54,"Jan 19, 2022",60.00,60.46,57.93,57.96,57.96,"3,957,500"
55,"Jan 18, 2022",60.28,60.81,59.40,59.48,59.48,"5,053,900"
56,"Jan 14, 2022",59.98,60.77,59.64,60.53,60.53,"5,790,400"
57,"Jan 13, 2022",60.50,60.73,59.87,60.17,60.17,"4,133,000"
58,"Jan 12, 2022",60.45,60.51,59.12,59.95,59.95,"3,098,100"
59,"Jan 11, 2022",60.00,60.68,59.73,60.25,60.25,"7,313,500"
60,"Jan 10, 2022",59.17,60.01,58.61,59.88,59.88,"10,511,600"
61,"Jan 07, 2022",58.10,58.47,57.32,57.99,57.99,"3,516,200"
62,"Jan 06, 2022",57.98,58.70,57.58,58.04,58.04,"3,751,300"
63,"Jan 05, 2022",58.37,59.50,57.87,57.98,57.98,"6,049,000"
64,"Jan 04, 2022",57.25,59.00,57.25,58.49,58.49,"5,745,700"
65,"Jan 03, 2022",56.16,57.10,56.15,56.98,56.98,"2,906,500"
66,"Dec 31, 2021",56.43,56.68,56.16,56.17,56.17,"1,252,900"
67,"Dec 30, 2021",57.01,57.12,56.46,56.51,56.51,"1,581,300"
68,"Dec 29, 2021",57.01,57.80,56.99,57.05,57.05,"2,207,800"
69,"Dec 28, 2021",56.55,57.34,56.55,56.95,56.95,"2,353,700"
70,"Dec 27, 2021",56.05,56.78,56.05,56.60,56.60,"2,009,400"
71,"Dec 23, 2021",55.60,56.25,55.43,55.88,55.88,"2,885,900"
72,"Dec 22, 2021",55.32,55.75,54.84,55.37,55.37,"3,787,400"
73,"Dec 21, 2021",54.32,55.48,53.94,55.45,55.45,"3,567,200"
74,"Dec 20, 2021",54.01,54.17,53.08,53.60,53.60,"3,697,400"
75,"Dec 17, 2021",54.92,55.03,54.06,54.65,54.65,"5,389,000"
76,"Dec 16, 2021",56.25,56.44,54.95,54.99,54.99,"2,863,300"
77,"Dec 15, 2021",55.04,56.07,54.45,56.04,56.04,"3,518,100"
78,"Dec 14, 2021",54.69,55.16,54.26,54.63,54.63,"4,771,500"
79,"Dec 13, 2021",57.15,57.49,55.66,55.72,55.72,"3,542,400"
80,"Dec 10, 2021",57.66,58.07,57.11,57.60,57.60,"3,037,400"
81,"Dec 09, 2021",58.35,58.58,57.59,57.65,57.65,"4,445,000"
82,"Dec 08, 2021",59.00,59.00,57.92,58.40,58.40,"3,505,900"
83,"Dec 07, 2021",59.25,59.49,58.20,58.91,58.91,"4,197,500"
84,"Dec 06, 2021",58.75,59.30,58.14,58.75,58.75,"5,165,000"
85,"Dec 03, 2021",57.50,58.64,57.43,58.48,58.48,"8,107,200"
86,"Dec 02, 2021",55.50,57.27,55.50,57.15,57.15,"6,671,100"
87,"Dec 01, 2021",56.99,57.25,55.58,55.70,55.70,"6,301,600"
88,"Nov 30, 2021",57.53,57.85,55.72,56.47,56.47,"9,760,600"
89,"Nov 29, 2021",57.05,57.87,56.46,57.57,57.57,"5,353,600"
90,"Nov 26, 2021",56.50,57.73,55.99,56.18,56.18,"3,858,600"
91,"Nov 24, 2021",55.35,58.00,54.80,57.30,57.30,"13,025,100"
92,"Nov 23, 2021",54.97,55.22,54.20,54.67,54.67,"4,646,700"
93,"Nov 22, 2021",55.33,55.68,54.32,55.13,55.13,"6,228,400"
94,"Nov 19, 2021",55.86,56.00,54.97,55.02,55.02,"3,828,900"
95,"Nov 18, 2021",55.91,56.68,55.54,55.90,55.90,"5,020,300"
96,"Nov 17, 2021",56.90,57.20,55.95,56.00,56.00,"3,566,600"
97,"Nov 16, 2021",56.75,57.12,56.51,56.70,56.70,"6,305,700"
98,"Nov 15, 2021",56.47,57.54,56.28,56.70,56.70,"7,123,900"
99,"Nov 12, 2021",56.36,56.58,55.84,56.00,56.00,"3,945,600"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
