,Date,Open,High,Low,Close,Adj Close,Volume
28,"Feb 25, 2022",163.84,165.12,160.87,164.85,164.85,"91,974,200"
29,"Feb 24, 2022",152.58,162.85,152.00,162.74,162.74,"141,147,500"
30,"Feb 23, 2022",165.54,166.15,159.75,160.07,160.07,"90,009,200"
31,"Feb 22, 2022",164.98,166.69,162.15,164.32,164.32,"91,162,800"
32,"Feb 18, 2022",169.82,170.54,166.19,167.30,167.30,"82,772,700"
33,"Feb 17, 2022",171.03,171.91,168.47,168.88,168.88,"69,589,300"
34,"Feb 16, 2022",171.85,173.34,170.05,172.55,172.55,"61,177,400"
35,"Feb 15, 2022",170.97,172.95,170.25,172.79,172.79,"62,527,400"
36,"Feb 14, 2022",167.37,169.58,166.56,168.88,168.88,"86,185,500"
37,"Feb 11, 2022",172.33,173.08,168.04,168.64,168.64,"98,670,700"
38,"Feb 10, 2022",174.14,175.48,171.55,172.12,172.12,"90,865,900"
39,"Feb 09, 2022",176.05,176.65,174.90,176.28,176.28,"71,285,000"
40,"Feb 08, 2022",171.73,175.35,171.43,174.83,174.83,"74,829,200"
41,"Feb 07, 2022",172.86,173.95,170.95,171.66,171.66,"77,251,200"
42,"Feb 04, 2022",171.68,174.10,170.68,172.39,172.39,"82,465,400"
43,"Feb 04, 2022",Dividend,,,,,
44,"Feb 03, 2022",174.48,176.24,172.12,172.90,172.68,"89,418,100"
45,"Feb 02, 2022",174.75,175.88,173.33,175.84,175.62,"84,914,300"
46,"Feb 01, 2022",174.01,174.84,172.31,174.61,174.39,"86,213,900"
47,"Jan 31, 2022",170.16,175.00,169.51,174.78,174.56,"115,541,600"
48,"Jan 28, 2022",165.71,170.35,162.80,170.33,170.11,"179,935,700"
49,"Jan 27, 2022",162.45,163.84,158.28,159.22,159.02,"121,954,600"
50,"Jan 26, 2022",163.50,164.39,157.82,159.69,159.49,"108,275,300"
51,"Jan 25, 2022",158.98,162.76,157.02,159.78,159.58,"115,798,400"
52,"Jan 24, 2022",160.02,162.30,154.70,161.62,161.41,"162,294,600"
53,"Jan 21, 2022",164.42,166.33,162.30,162.41,162.20,"122,848,900"
54,"Jan 20, 2022",166.98,169.68,164.18,164.51,164.30,"91,420,500"
55,"Jan 19, 2022",170.00,171.08,165.94,166.23,166.02,"94,815,000"
56,"Jan 18, 2022",171.51,172.54,169.41,169.80,169.58,"90,956,700"
57,"Jan 14, 2022",171.34,173.78,171.09,173.07,172.85,"80,440,800"
58,"Jan 13, 2022",175.78,176.62,171.79,172.19,171.97,"84,505,800"
59,"Jan 12, 2022",176.12,177.18,174.82,175.53,175.31,"74,805,200"
60,"Jan 11, 2022",172.32,175.18,170.82,175.08,174.86,"76,138,300"
61,"Jan 10, 2022",169.08,172.50,168.17,172.19,171.97,"106,765,600"
62,"Jan 07, 2022",172.89,174.14,171.03,172.17,171.95,"86,709,100"
63,"Jan 06, 2022",172.70,175.30,171.64,172.00,171.78,"96,904,000"
64,"Jan 05, 2022",179.61,180.17,174.64,174.92,174.70,"94,537,600"
65,"Jan 04, 2022",182.63,182.94,179.12,179.70,179.47,"99,310,400"
66,"Jan 03, 2022",177.83,182.88,177.71,182.01,181.78,"104,487,900"
67,"Dec 31, 2021",178.09,179.23,177.26,177.57,177.34,"64,062,300"
68,"Dec 30, 2021",179.47,180.57,178.09,178.20,177.97,"59,773,000"
69,"Dec 29, 2021",179.33,180.63,178.14,179.38,179.15,"62,348,900"
70,"Dec 28, 2021",180.16,181.33,178.53,179.29,179.06,"79,144,300"
71,"Dec 27, 2021",177.09,180.42,177.07,180.33,180.10,"74,919,600"
72,"Dec 23, 2021",175.85,176.85,175.27,176.28,176.06,"68,356,600"
73,"Dec 22, 2021",173.04,175.86,172.15,175.64,175.42,"92,135,300"
74,"Dec 21, 2021",171.56,173.20,169.12,172.99,172.77,"91,185,900"
75,"Dec 20, 2021",168.28,170.58,167.46,169.75,169.53,"107,499,100"
76,"Dec 17, 2021",169.93,173.47,169.69,171.14,170.92,"195,432,700"
77,"Dec 16, 2021",179.28,181.14,170.75,172.26,172.04,"150,185,800"
78,"Dec 15, 2021",175.11,179.50,172.31,179.30,179.07,"131,063,300"
79,"Dec 14, 2021",175.25,177.74,172.21,174.33,174.11,"139,380,400"
80,"Dec 13, 2021",181.12,182.13,175.53,175.74,175.52,"153,237,000"
81,"Dec 10, 2021",175.21,179.63,174.69,179.45,179.22,"115,402,700"
82,"Dec 09, 2021",174.91,176.75,173.92,174.56,174.34,"108,923,700"
83,"Dec 08, 2021",172.13,175.96,170.70,175.08,174.86,"116,998,900"
84,"Dec 07, 2021",169.08,171.58,168.34,171.18,170.96,"120,405,400"
85,"Dec 06, 2021",164.29,167.88,164.28,165.32,165.11,"107,497,000"
86,"Dec 03, 2021",164.02,164.96,159.72,161.84,161.63,"118,023,100"
87,"Dec 02, 2021",158.74,164.20,157.80,163.76,163.55,"136,739,200"
88,"Dec 01, 2021",167.48,170.30,164.53,164.77,164.56,"152,052,500"
89,"Nov 30, 2021",159.99,165.52,159.92,165.30,165.09,"174,048,100"
90,"Nov 29, 2021",159.37,161.19,158.79,160.24,160.04,"88,748,200"
91,"Nov 26, 2021",159.57,160.45,156.36,156.81,156.61,"76,959,800"
92,"Nov 24, 2021",160.75,162.14,159.64,161.94,161.73,"69,463,600"
93,"Nov 23, 2021",161.12,161.80,159.06,161.41,161.20,"96,041,900"
94,"Nov 22, 2021",161.68,165.70,161.00,161.02,160.82,"117,467,900"
95,"Nov 19, 2021",157.65,161.02,156.53,160.55,160.35,"117,305,600"
96,"Nov 18, 2021",153.71,158.67,153.05,157.87,157.67,"137,827,700"
97,"Nov 17, 2021",151.00,155.00,150.99,153.49,153.29,"88,807,000"
98,"Nov 16, 2021",149.94,151.49,149.34,151.00,150.81,"59,256,200"
99,"Nov 15, 2021",150.37,151.88,149.43,150.00,149.81,"59,222,800"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
