,Date,Open,High,Low,Close,Adj Close,Volume
37,"Feb 11, 2022",228.46,230.42,218.77,219.55,219.55,"46,156,900"
38,"Feb 10, 2022",228.27,235.00,226.70,228.07,228.07,"49,310,400"
39,"Feb 09, 2022",224.20,233.37,222.21,232.00,232.00,"86,563,300"
40,"Feb 08, 2022",220.85,225.77,216.15,220.18,220.18,"94,729,700"
41,"Feb 07, 2022",237.70,238.30,224.01,224.91,224.91,"88,613,800"
42,"Feb 04, 2022",234.97,242.61,230.11,237.09,237.09,"89,342,200"
43,"Feb 03, 2022",244.65,248.00,235.75,237.76,237.76,"188,119,900"
44,"Feb 02, 2022",327.82,328.00,316.87,323.00,323.00,"58,458,300"
45,"Feb 01, 2022",314.56,319.66,312.12,319.00,319.00,"18,023,800"
46,"Jan 31, 2022",300.68,313.79,299.32,313.26,313.26,"21,579,500"
47,"Jan 28, 2022",295.62,301.90,293.03,301.71,301.71,"21,871,600"
48,"Jan 27, 2022",297.75,301.71,294.26,294.64,294.64,"21,629,900"
49,"Jan 26, 2022",307.01,307.51,290.85,294.63,294.63,"28,348,800"
50,"Jan 25, 2022",299.95,306.23,297.58,300.15,300.15,"25,108,500"
51,"Jan 24, 2022",297.84,309.53,289.01,308.71,308.71,"38,878,100"
52,"Jan 21, 2022",314.81,318.31,303.04,303.17,303.17,"28,710,700"
53,"Jan 20, 2022",323.90,327.82,315.98,316.56,316.56,"16,925,000"
54,"Jan 19, 2022",319.58,327.10,319.33,319.59,319.59,"20,814,700"
55,"Jan 18, 2022",323.29,324.21,317.64,318.15,318.15,"22,645,600"
56,"Jan 14, 2022",321.79,332.73,321.21,331.90,331.90,"16,868,500"
57,"Jan 13, 2022",334.98,335.63,325.76,326.48,326.48,"14,797,100"
58,"Jan 12, 2022",335.18,336.37,330.03,333.26,333.26,"14,104,900"
59,"Jan 11, 2022",326.78,334.63,325.28,334.37,334.37,"16,226,800"
60,"Jan 10, 2022",325.31,328.34,315.43,328.07,328.07,"24,942,400"
61,"Jan 07, 2022",332.74,337.00,328.88,331.79,331.79,"14,722,000"
62,"Jan 06, 2022",322.82,339.17,322.72,332.46,332.46,"27,962,800"
63,"Jan 05, 2022",333.02,335.76,323.84,324.17,324.17,"20,564,500"
64,"Jan 04, 2022",339.95,343.09,331.87,336.53,336.53,"15,998,000"
65,"Jan 03, 2022",338.30,341.08,337.19,338.54,338.54,"14,537,900"
66,"Dec 31, 2021",343.02,343.44,336.27,336.35,336.35,"12,870,500"
67,"Dec 30, 2021",344.00,347.23,343.22,344.36,344.36,"10,593,300"
68,"Dec 29, 2021",346.91,349.69,341.64,342.94,342.94,"10,747,000"
69,"Dec 28, 2021",346.63,352.71,345.20,346.22,346.22,"16,637,600"
70,"Dec 27, 2021",338.85,347.87,338.01,346.18,346.18,"17,795,000"
71,"Dec 23, 2021",330.10,336.67,328.36,335.24,335.24,"13,987,700"
72,"Dec 22, 2021",333.80,334.51,328.26,330.45,330.45,"16,764,600"
73,"Dec 21, 2021",326.41,336.00,323.75,334.20,334.20,"16,116,800"
74,"Dec 20, 2021",329.78,329.90,322.53,325.45,325.45,"17,901,800"
75,"Dec 17, 2021",332.80,337.11,330.75,333.79,333.79,"40,012,600"
76,"Dec 16, 2021",338.98,344.46,333.74,334.90,334.90,"22,635,000"
77,"Dec 15, 2021",332.49,342.11,323.98,341.66,341.66,"24,681,300"
78,"Dec 14, 2021",328.05,335.70,327.65,333.74,333.74,"20,461,000"
79,"Dec 13, 2021",330.95,341.09,329.59,334.49,334.49,"22,948,700"
80,"Dec 10, 2021",332.56,335.03,326.37,329.75,329.75,"14,528,000"
81,"Dec 09, 2021",329.54,336.13,328.00,329.82,329.82,"16,879,200"
82,"Dec 08, 2021",325.00,332.75,323.07,330.56,330.56,"19,937,700"
83,"Dec 07, 2021",321.57,326.54,321.00,322.81,322.81,"18,794,000"
84,"Dec 06, 2021",308.13,320.10,306.34,317.87,317.87,"21,758,300"
85,"Dec 03, 2021",313.73,313.75,299.50,306.84,306.84,"27,471,000"
86,"Dec 02, 2021",311.40,314.60,307.20,310.39,310.39,"24,396,200"
87,"Dec 01, 2021",330.29,330.50,310.29,310.60,310.60,"30,329,600"
88,"Nov 30, 2021",335.00,335.81,323.43,324.46,324.46,"25,390,000"
89,"Nov 29, 2021",336.89,340.67,335.31,338.03,338.03,"16,650,900"
90,"Nov 26, 2021",335.80,337.75,331.90,333.12,333.12,"14,750,700"
91,"Nov 24, 2021",336.00,341.78,332.81,341.06,341.06,"13,566,200"
92,"Nov 23, 2021",338.93,341.40,333.50,337.25,337.25,"17,225,000"
93,"Nov 22, 2021",349.05,353.83,340.51,341.01,341.01,"27,116,800"
94,"Nov 19, 2021",342.20,352.10,339.90,345.30,345.30,"26,488,500"
95,"Nov 18, 2021",339.72,342.46,335.30,338.69,338.69,"17,487,200"
96,"Nov 17, 2021",344.24,347.30,340.10,340.77,340.77,"13,602,800"
97,"Nov 16, 2021",343.83,346.65,340.87,342.96,342.96,"18,181,100"
98,"Nov 15, 2021",344.34,353.65,343.20,347.56,347.56,"25,076,600"
99,"Nov 12, 2021",330.18,341.86,329.78,340.89,340.89,"25,414,300"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
