,Date,Open,High,Low,Close,Adj Close,Volume
27,"Feb 28, 2022",551.00,560.10,544.10,555.80,551.21,"9,158,437"
28,"Feb 25, 2022",548.00,558.75,547.50,555.25,550.67,"7,961,312"
29,"Feb 24, 2022",548.00,556.90,531.15,537.15,532.72,"13,476,944"
30,"Feb 23, 2022",569.20,570.90,562.65,567.10,562.42,"7,204,256"
31,"Feb 22, 2022",556.25,569.00,556.10,564.15,559.49,"10,745,062"
32,"Feb 21, 2022",555.75,572.70,555.40,570.80,566.09,"8,767,001"
33,"Feb 18, 2022",559.00,565.70,555.35,562.45,557.81,"6,705,919"
34,"Feb 17, 2022",572.00,572.40,561.15,564.90,560.24,"7,114,420"
35,"Feb 16, 2022",565.15,570.30,557.55,563.90,559.24,"7,303,911"
36,"Feb 15, 2022",545.60,565.25,543.25,563.35,558.70,"6,838,496"
37,"Feb 14, 2022",550.00,557.15,540.00,541.70,537.23,"8,120,773"
38,"Feb 11, 2022",566.00,566.00,557.10,561.45,556.81,"7,721,229"
39,"Feb 10, 2022",572.40,574.75,566.20,573.65,568.91,"5,801,912"
40,"Feb 09, 2022",564.40,570.75,563.30,568.95,564.25,"5,103,738"
41,"Feb 08, 2022",561.40,565.80,554.45,560.25,555.62,"6,976,907"
42,"Feb 07, 2022",571.90,573.80,555.60,557.00,552.40,"7,545,679"
43,"Feb 04, 2022",577.00,577.80,568.05,571.75,567.03,"6,816,779"
44,"Feb 03, 2022",584.70,588.80,576.15,578.25,573.48,"7,041,390"
45,"Feb 02, 2022",582.00,590.00,575.00,588.00,583.15,"8,184,413"
46,"Feb 01, 2022",579.90,582.40,566.45,576.65,571.89,"10,460,101"
47,"Jan 31, 2022",569.00,574.40,562.55,572.60,567.87,"13,126,087"
48,"Jan 28, 2022",550.10,564.95,546.65,552.15,547.59,"14,949,890"
49,"Jan 27, 2022",555.00,556.90,537.20,544.75,540.25,"15,675,872"
50,"Jan 25, 2022",562.50,572.00,550.70,562.70,558.05,"17,356,185"
51,"Jan 24, 2022",605.50,605.50,568.45,572.75,568.02,"13,075,358"
52,"Jan 21, 2022",610.00,611.00,600.80,605.05,600.05,"9,823,347"
53,"Jan 21, 2022",Dividend,,,,,
54,"Jan 20, 2022",620.65,622.40,610.50,615.20,609.13,"8,413,562"
55,"Jan 19, 2022",631.00,631.65,619.00,621.15,615.02,"8,691,383"
56,"Jan 18, 2022",648.90,650.00,631.15,633.30,627.05,"7,164,990"
57,"Jan 17, 2022",639.50,651.65,633.05,646.65,640.27,"10,228,938"
58,"Jan 14, 2022",649.25,649.25,636.50,639.80,633.49,"13,257,274"
59,"Jan 13, 2022",663.20,666.00,648.00,649.75,643.34,"30,752,967"
60,"Jan 12, 2022",700.00,701.75,683.20,691.35,684.53,"11,730,341"
61,"Jan 11, 2022",695.00,698.45,689.00,694.15,687.30,"7,743,729"
62,"Jan 10, 2022",709.00,709.00,690.00,693.50,686.66,"13,768,910"
63,"Jan 07, 2022",708.00,721.50,707.60,711.50,704.48,"6,560,163"
64,"Jan 06, 2022",705.80,712.25,699.95,705.75,698.79,"6,441,610"
65,"Jan 05, 2022",720.00,720.85,703.00,713.50,706.46,"7,355,632"
66,"Jan 04, 2022",722.75,723.10,711.55,721.50,714.38,"5,114,400"
67,"Jan 03, 2022",718.00,726.80,716.00,718.70,711.61,"4,640,405"
68,"Dec 31, 2021",715.80,718.80,709.10,715.35,708.29,"4,274,779"
69,"Dec 30, 2021",705.10,719.90,704.00,714.10,707.05,"9,043,675"
70,"Dec 29, 2021",705.25,710.00,700.05,703.70,696.76,"3,949,208"
71,"Dec 28, 2021",703.00,707.50,701.55,705.45,698.49,"5,079,022"
72,"Dec 27, 2021",699.85,701.00,691.15,699.60,692.70,"5,094,328"
73,"Dec 24, 2021",697.75,702.40,690.15,698.45,691.56,"6,591,213"
74,"Dec 23, 2021",690.10,702.00,689.10,694.55,687.70,"6,472,454"
75,"Dec 22, 2021",695.90,695.90,681.20,685.65,678.88,"6,163,877"
76,"Dec 21, 2021",676.00,697.10,671.00,690.80,683.98,"13,681,048"
77,"Dec 20, 2021",667.55,677.50,663.00,665.95,659.38,"13,149,101"
78,"Dec 17, 2021",660.00,676.80,650.10,670.80,664.18,"52,300,009"
79,"Dec 16, 2021",644.00,649.90,639.40,644.30,637.94,"6,218,620"
80,"Dec 15, 2021",646.70,646.70,635.35,636.40,630.12,"3,561,772"
81,"Dec 14, 2021",646.00,651.90,639.25,646.90,640.52,"4,304,706"
82,"Dec 13, 2021",643.50,656.55,640.20,645.40,639.03,"6,561,840"
83,"Dec 10, 2021",642.15,645.90,635.10,638.25,631.95,"4,262,606"
84,"Dec 09, 2021",641.75,647.60,637.85,643.20,636.85,"3,432,802"
85,"Dec 08, 2021",639.00,653.00,638.25,641.70,635.37,"7,680,329"
86,"Dec 07, 2021",628.00,634.55,623.00,632.40,626.16,"4,278,545"
87,"Dec 06, 2021",637.25,644.20,623.15,624.50,618.34,"4,704,953"
88,"Dec 03, 2021",644.75,653.95,639.90,640.75,634.43,"6,702,505"
89,"Dec 02, 2021",636.90,648.10,629.00,646.80,640.42,"5,105,228"
90,"Dec 01, 2021",642.60,645.95,633.25,634.80,628.54,"4,726,822"
91,"Nov 30, 2021",630.60,645.50,630.50,637.25,630.96,"13,425,100"
92,"Nov 29, 2021",616.55,632.85,603.95,630.60,624.38,"5,188,030"
93,"Nov 26, 2021",632.00,634.40,619.65,621.45,615.32,"4,138,537"
94,"Nov 25, 2021",637.00,641.80,633.00,636.70,630.42,"3,330,681"
95,"Nov 24, 2021",644.30,647.60,633.10,636.50,630.22,"3,992,776"
96,"Nov 23, 2021",642.70,648.95,626.05,642.80,636.46,"4,567,462"
97,"Nov 22, 2021",658.00,660.45,638.00,644.05,637.69,"5,791,217"
98,"Nov 18, 2021",663.40,665.95,645.25,651.45,645.02,"3,921,249"
99,"Nov 17, 2021",661.45,668.00,658.00,661.80,655.27,"4,427,497"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
