,Date,Open,High,Low,Close,Adj Close,Volume
36,"Feb 14, 2022",65.51,66.55,65.51,65.94,65.94,"1,300,900"
37,"Feb 11, 2022",68.00,68.46,65.98,66.57,66.57,"1,982,500"
38,"Feb 10, 2022",68.93,69.58,67.47,67.57,67.57,"2,326,500"
39,"Feb 09, 2022",68.26,69.87,68.18,69.47,69.47,"1,662,200"
40,"Feb 08, 2022",66.89,67.79,66.76,67.37,67.37,"1,945,900"
41,"Feb 07, 2022",66.95,67.81,66.21,67.38,67.38,"1,118,900"
42,"Feb 04, 2022",68.77,69.58,68.14,68.87,68.87,"682,300"
43,"Feb 03, 2022",68.52,69.43,68.25,68.72,68.72,"1,066,400"
44,"Feb 02, 2022",70.16,70.16,68.91,69.68,69.68,"1,099,000"
45,"Feb 01, 2022",68.01,68.72,67.40,68.68,68.68,"1,461,100"
46,"Jan 31, 2022",66.12,68.80,66.12,68.63,68.63,"1,694,400"
47,"Jan 28, 2022",64.70,65.54,64.00,65.46,65.46,"1,121,600"
48,"Jan 27, 2022",66.04,66.04,64.29,64.78,64.78,"2,177,200"
49,"Jan 26, 2022",68.13,68.23,65.29,65.99,65.99,"1,479,300"
50,"Jan 25, 2022",67.77,67.87,65.51,67.34,67.34,"1,594,800"
51,"Jan 24, 2022",66.64,67.48,65.17,67.46,67.46,"2,558,400"
52,"Jan 21, 2022",70.62,70.76,68.65,68.93,68.93,"1,649,500"
53,"Jan 20, 2022",70.07,71.24,69.37,69.58,69.58,"1,499,400"
54,"Jan 19, 2022",70.78,71.11,69.58,70.15,70.15,"1,530,900"
55,"Jan 18, 2022",70.80,71.53,70.17,70.90,70.90,"2,303,300"
56,"Jan 14, 2022",69.85,72.20,69.82,71.73,71.73,"1,583,400"
57,"Jan 13, 2022",70.65,70.95,69.99,70.42,70.42,"1,162,800"
58,"Jan 12, 2022",71.17,72.03,71.01,71.72,71.72,"1,350,000"
59,"Jan 11, 2022",71.35,71.99,70.83,71.72,71.72,"1,643,900"
60,"Jan 10, 2022",70.61,71.55,69.47,71.33,71.33,"2,712,300"
61,"Jan 07, 2022",68.57,70.74,68.08,70.59,70.59,"2,502,200"
62,"Jan 06, 2022",67.32,68.18,66.56,68.10,68.10,"1,427,000"
63,"Jan 05, 2022",68.91,69.37,67.23,67.24,67.24,"1,083,900"
64,"Jan 04, 2022",67.44,68.26,66.66,67.31,67.31,"1,145,300"
65,"Jan 03, 2022",67.06,68.14,65.98,66.52,66.52,"1,540,200"
66,"Dec 31, 2021",65.38,65.58,64.53,65.07,65.07,"1,080,600"
67,"Dec 30, 2021",64.61,65.32,64.13,64.71,64.71,"1,149,500"
68,"Dec 29, 2021",63.79,64.00,63.27,63.88,63.88,"821,600"
69,"Dec 28, 2021",64.18,64.66,63.78,64.14,64.14,"675,500"
70,"Dec 27, 2021",63.58,64.27,63.25,64.01,64.01,"599,700"
71,"Dec 23, 2021",63.23,63.74,63.10,63.25,63.25,"504,800"
72,"Dec 22, 2021",63.07,64.02,62.76,63.51,63.51,"1,162,300"
73,"Dec 21, 2021",62.67,63.60,62.56,63.14,63.14,"935,400"
74,"Dec 20, 2021",62.07,62.22,61.35,61.97,61.97,"1,205,600"
75,"Dec 17, 2021",64.10,64.24,62.85,63.39,63.39,"1,059,400"
76,"Dec 16, 2021",64.50,65.80,64.50,65.13,65.13,"1,511,600"
77,"Dec 15, 2021",65.18,65.25,62.89,64.18,64.18,"2,425,400"
78,"Dec 14, 2021",64.85,66.13,64.58,64.71,64.71,"1,193,500"
79,"Dec 13, 2021",65.36,65.86,65.00,65.10,65.10,"2,287,000"
80,"Dec 10, 2021",65.94,66.14,65.02,65.34,65.34,"1,226,600"
81,"Dec 09, 2021",66.64,67.13,65.67,65.67,65.67,"1,512,600"
82,"Dec 08, 2021",67.73,68.40,67.22,67.47,67.47,"1,846,300"
83,"Dec 07, 2021",66.98,68.24,66.71,67.30,67.30,"2,002,000"
84,"Dec 06, 2021",66.10,66.62,65.74,65.88,65.88,"961,400"
85,"Dec 03, 2021",66.76,67.70,65.94,66.27,66.27,"1,335,100"
86,"Dec 02, 2021",67.26,67.48,66.57,67.16,67.16,"1,934,100"
87,"Dec 01, 2021",67.07,67.78,66.15,66.30,66.30,"2,740,500"
88,"Nov 30, 2021",66.88,67.00,65.34,65.47,65.47,"2,027,500"
89,"Nov 29, 2021",67.59,68.30,67.10,67.15,67.15,"2,196,900"
90,"Nov 26, 2021",67.24,67.59,66.51,66.88,66.88,"1,173,500"
91,"Nov 24, 2021",69.62,69.70,68.67,69.40,69.40,"872,300"
92,"Nov 23, 2021",69.65,70.54,69.25,69.64,69.64,"1,928,000"
93,"Nov 22, 2021",70.86,70.90,68.08,68.42,68.42,"1,686,200"
94,"Nov 19, 2021",71.48,72.11,71.41,71.98,71.98,"1,475,100"
95,"Nov 18, 2021",70.24,71.96,70.21,71.96,71.96,"2,224,800"
96,"Nov 17, 2021",70.07,70.46,69.19,70.43,70.43,"1,320,800"
97,"Nov 16, 2021",71.08,71.08,70.01,70.39,70.39,"1,439,400"
98,"Nov 15, 2021",71.84,72.34,70.96,70.98,70.98,"670,100"
99,"Nov 12, 2021",71.26,72.29,71.12,71.75,71.75,"1,039,700"
100,*Close price adjusted for splits.,<span>**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.</span>,**Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,,,,
